timestamp,Right_Heel,Right_Middle,Right_Top
1734602770.9434137,27,0,126
1734602770.99237,0,0,66
1734602771.173343,18,98,127
1734602771.2322211,64,128,144
1734602771.2957928,22,102,114
1734602771.4238403,0,19,64
1734602771.4713206,917,845,0
1734602771.6001728,0,319,3549
1734602771.647744,0,0,195
1734602771.711272,112,0,279
1734602771.830524,44,10,192
1734602771.8984814,25,3,176
1734602772.0062804,0,72,139
1734602772.0698166,0,132,109
1734602772.1994245,335,299,463
1734602772.2474997,147,0,394
1734602772.31114,0,251,59
1734602772.4240494,90,122,199
1734602772.4932382,16,23,278
1734602772.5579784,66,80,354
1734602772.6761816,14,113,209
1734602772.7277517,0,68,213
1734602772.7945604,0,85,240
1734602772.8491287,0,87,94
1734602772.9124167,0,82,627
1734602772.9753034,0,39,1929
1734602773.0390434,0,18,3775
1734602773.096197,1287,875,1417
1734602773.1597822,0,0,172
1734602773.2707179,65,22,236
1734602773.3370826,53,16,217
1734602773.4578834,36,116,191
1734602773.5167603,134,0,265
1734602773.57803,107,112,242
1734602773.636194,1214,0,1179
1734602773.697826,195,0,313
1734602773.8163831,0,132,107
1734602773.876483,0,0,109
1734602773.9236872,0,0,101
1734602773.9979973,44,59,166
1734602774.055313,0,60,135
1734602774.119989,0,129,116
1734602774.1780584,64,162,189
1734602774.2373223,0,104,129
1734602774.2963378,0,99,145
1734602774.3559005,0,144,162
1734602774.4183562,16,102,170
1734602774.5372007,0,47,3744
1734602774.597875,0,59,3675
1734602774.6549022,34,0,187
1734602774.715667,19,0,216
1734602774.7782323,94,0,236
1734602774.8389246,59,0,209
1734602774.8969908,64,0,208
1734602774.955896,39,16,178
1734602775.0160038,27,70,153
1734602775.077983,71,26,196
1734602775.1250925,92,21,208
1734602775.194471,94,27,215
1734602775.316747,144,17,274
1734602775.3785214,257,233,339
1734602775.4374006,0,230,91
1734602775.4927495,0,0,80
1734602775.5581467,230,194,306
1734602775.6140435,5,128,115
1734602775.677588,0,128,70
1734602775.7372143,0,170,135
1734602775.7949796,0,118,179
1734602775.8546968,0,64,213
1734602775.9169285,40,69,214
1734602776.0336046,0,109,106
1734602776.15732,44,99,170
1734602776.2127666,0,33,3599
1734602776.3349602,0,0,169
1734602776.3930035,114,0,267
1734602776.5073495,51,0,208
1734602776.6349056,0,0,140
1734602776.6997375,23,6,171
1734602776.8174412,777,0,805
1734602776.876306,535,0,592
1734602776.938254,295,272,365
1734602777.0552266,0,0,103
1734602777.1782513,0,134,94
1734602777.2434793,32,29,171
1734602777.353695,5,38,133
1734602777.413288,0,112,98
1734602777.5405588,25,68,122
1734602777.5964391,138,193,0
1734602777.6567996,0,0,784
1734602777.7023208,0,233,1597
1734602777.7772112,0,258,3621
1734602777.8330555,238,362,405
1734602777.8990822,0,0,132
1734602777.9566615,11,0,178
1734602778.0127294,0,0,166
1734602778.0786834,5,0,162
1734602778.1355634,0,35,144
1734602778.1962907,42,0,179
1734602778.2436073,0,0,118
1734602778.3206418,383,0,480
1734602778.3776042,1216,0,1172
1734602778.4386675,391,176,476
1734602778.4969437,0,80,144
1734602778.5574691,16,0,151
1734602778.6084936,0,65,141
1734602778.6772356,25,151,161
1734602778.797985,5,96,123
1734602778.8578968,21,117,128
1734602778.9051077,2078,1846,0
1734602778.9803333,2714,2453,58
1734602779.0380278,2553,2315,43
1734602779.0969563,112,240,48
1734602779.1549811,43,197,0
1734602779.1570864,337,377,95
1734602779.2775562,0,81,147
1734602779.3364458,82,0,242
1734602779.3971412,130,0,271
1734602779.4568567,149,0,286
1734602779.5170205,0,90,138
1734602779.576389,0,76,80
1734602779.5777383,0,138,124
1734602779.696827,148,54,241
1734602779.7565157,96,60,205
1734602779.8176932,0,176,48
1734602779.8774097,562,288,638
1734602779.937752,0,175,176
1734602779.9968057,0,7,109
1734602780.0504656,0,165,117
1734602780.1077843,0,242,155
1734602780.237964,34,87,175
1734602780.289368,67,80,191
1734602780.3574338,65,80,186
1734602780.415815,0,171,75
1734602780.4752045,0,146,82
1734602780.5394852,272,352,0
1734602780.598283,0,46,2305
1734602780.6574779,0,0,3738
1734602780.7117102,80,123,186
1734602780.7774718,341,0,481
1734602780.8379362,282,0,389
1734602780.8979003,147,0,275
1734602780.9578867,66,0,208
1734602781.016914,42,10,190
1734602781.0776825,12,144,144
1734602781.133722,190,0,297
1734602781.1966884,123,0,245
1734602781.2578866,1297,0,1229
1734602781.3108401,277,83,422
1734602781.3776047,43,35,233
1734602781.436666,80,320,273
1734602781.439386,0,58,112
1734602781.4957685,0,117,125
1734602781.6115513,0,235,112
1734602781.680669,26,251,144
1734602781.735978,80,63,234
1734602781.7972503,28,88,174
1734602781.8557792,0,103,105
1734602781.9775248,29,182,116
1734602782.097499,0,23,3737
1734602782.1468182,0,0,3772
1734602782.2164915,148,208,257
1734602782.2781727,301,0,454
1734602782.3224826,272,0,425
1734602782.3952758,211,0,367
1734602782.4585638,23,0,198
1734602782.5162182,39,0,198
1734602782.575607,2,0,163
1734602782.5773778,0,54,153
1734602782.6957066,66,27,205
1734602782.7577965,48,105,189
1734602782.8177452,598,0,720
1734602782.8769462,0,171,114
1734602782.93765,118,311,279
1734602782.9983554,139,316,317
1734602783.054158,0,0,130
1734602783.1154685,19,110,189
1734602783.23744,165,402,288
1734602783.2969198,4,80,142
1734602783.3578281,0,101,127
1734602783.4154236,30,91,159
1734602783.4780521,0,57,94
1734602783.539873,5,32,176
1734602783.5935562,0,208,109
1734602783.6573539,48,220,183
1734602783.7160075,17,157,145
1734602783.7777145,32,0,242
1734602783.8363147,70,0,251
1734602783.95675,39,0,209
1734602784.0176167,46,0,208
1734602784.0765855,17,0,176
1734602784.136315,14,21,167
1734602784.1973667,50,73,193
1734602784.2480302,101,45,240
1734602784.312784,157,37,283
1734602784.3754816,161,22,291
1734602784.4373517,0,208,90
1734602784.4960907,319,323,475
1734602784.6172857,21,119,164
1734602784.726656,131,10,298
1734602784.7975836,33,36,229
1734602784.8457813,0,24,204
1734602784.9176362,63,22,265
1734602784.9769018,128,33,307
1734602785.0295155,0,41,1059
1734602785.093806,0,34,3786
1734602785.1421216,0,106,3781
1734602785.2178867,0,78,166
1734602785.2762377,0,70,155
1734602785.3401306,0,0,146
1734602785.3938894,0,0,115
1734602785.4603512,0,43,127
1734602785.5167136,0,112,128
1734602785.5775168,85,45,176
1734602785.6375277,34,117,157
1734602785.697546,1493,0,1454
1734602785.7578056,17,274,251
1734602785.8168392,0,66,108
1734602785.8774827,94,336,282
1734602785.9280875,0,139,190
1734602785.9994862,0,336,4095
1734602786.0502455,0,372,143
1734602786.1187441,58,112,270
1734602786.177835,39,139,206
1734602786.2259114,0,113,160
1734602786.2998912,0,127,195
1734602786.355859,1125,883,0
1734602786.417259,403,394,134
1734602786.4780953,0,137,3049
1734602786.5385065,98,187,247
1734602786.658062,243,0,377
1734602786.7172043,187,0,349
1734602786.7795198,81,0,239
1734602786.836378,71,0,230
1734602786.895989,16,48,176
1734602786.955087,44,83,164
1734602787.015428,0,17,103
1734602787.0765033,682,0,817
1734602787.0772192,391,149,550
1734602787.1377833,306,45,465
1734602787.197583,0,255,69
1734602787.3178334,18,165,161
1734602787.3782077,0,175,101
1734602787.4374354,388,1061,388
1734602787.4979937,302,641,336
1734602787.5576904,20,78,115
1734602787.6140535,0,48,79
1734602787.6777308,80,44,169
1734602787.7368412,154,59,233
1734602787.7976654,767,469,0
1734602787.8562052,0,0,2045
1734602787.9030516,0,4,3680
1734602787.9780304,0,0,3668
1734602788.0351987,794,947,799
1734602788.1440732,438,0,554
1734602788.2190444,186,0,304
1734602788.277451,90,0,219
1734602788.337672,80,0,221
1734602788.3950644,80,32,223
1734602788.4567487,37,81,176
1734602788.517623,59,106,183
1734602788.578374,887,0,909
1734602788.6375742,0,863,48
1734602788.696846,125,182,247
1734602788.7533274,0,351,34
1734602788.8926437,52,130,163
1734602788.9372988,90,117,197
1734602788.9926789,115,111,210
1734602789.040255,0,48,106
1734602789.121294,0,129,58
1734602789.1747074,0,132,39
1734602789.2405581,79,33,189
1734602789.3463998,0,79,3730
1734602789.4161885,1165,912,1120
1734602789.4765885,169,96,286
1734602789.5380914,4,0,143
1734602789.5953295,74,0,197
1734602789.6560252,48,60,171
1734602789.7177463,0,126,115
1734602789.7774057,26,73,143
1734602789.8339863,118,0,208
1734602789.8978713,656,240,675
1734602789.9578116,0,177,128
1734602790.0175173,76,151,219
1734602790.076682,0,273,50
1734602790.1393876,21,222,173
1734602790.1955783,0,105,129
1734602790.2556314,0,39,103
1734602790.3168914,99,85,227
1734602790.376153,0,4,112
1734602790.3781595,54,203,175
1734602790.496123,0,166,21
1734602790.556424,983,863,0
1734602790.6065207,0,0,2798
1734602790.6773899,0,0,3794
1734602790.7378736,175,0,303
1734602790.7919347,168,0,286
1734602790.855852,267,0,362
1734602790.9065216,30,0,175
1734602790.9771192,6,0,144
1734602791.0371692,0,81,124
1734602791.0971088,115,115,219
1734602791.1565733,730,0,735
1734602791.2168198,1041,0,1086
1734602791.277528,399,233,464
1734602791.3380368,0,95,23
1734602791.4608712,7,307,135
1734602791.5176158,48,133,176
1734602791.577545,0,0,147
1734602791.6380064,43,77,235
1734602791.6950245,90,118,255
1734602791.7505484,0,181,87
1734602791.8166552,0,193,48
1734602791.9384906,945,866,0
1734602791.9967153,0,46,3047
1734602792.060264,0,91,178
1734602792.1168654,185,0,368
1734602792.1771052,121,0,307
1734602792.2368245,41,0,205
1734602792.297121,61,0,227
1734602792.35698,63,15,217
1734602792.3579571,38,13,207
1734602792.4799254,23,88,170
1734602792.5968618,379,271,402
1734602792.658225,470,310,511
1734602792.7082107,0,224,33
1734602792.7764938,0,152,7
1734602792.9001513,0,153,114
1734602793.0169344,0,87,117
1734602793.0772195,87,102,193
1734602793.1332147,0,111,64
1734602793.1966517,0,113,80
1734602793.2579737,121,138,158
1734602793.3762822,114,210,2717
1734602793.4387028,0,0,155
1734602793.495897,173,0,295
1734602793.5581622,146,0,272
1734602793.6069565,50,0,235
1734602793.679421,21,0,176
1734602793.7379782,80,0,215
1734602793.7960768,73,2,208
1734602793.7979515,64,68,202
1734602793.9122775,49,107,176
1734602794.0368419,47,0,232
1734602794.0969946,80,317,239
1734602794.1570125,6,346,189
1734602794.2180767,0,65,166
1734602794.2770395,40,173,272
1734602794.3372009,506,0,675
1734602794.3975184,272,0,466
1734602794.4576075,64,86,235
1734602794.5167274,0,59,171
1734602794.5753484,46,81,208
1734602794.5776212,0,85,172
1734602794.6928167,0,112,3777
1734602794.7568822,0,0,3802
1734602794.8170414,54,270,272
1734602794.8769403,258,0,452
1734602794.9936826,120,0,334
1734602795.0568228,34,0,243
1734602795.11756,0,89,175
1734602795.1752212,0,58,137
1734602795.2360287,106,0,285
1734602795.2950253,0,0,176
1734602795.2977915,0,0,160
1734602795.4181893,0,0,76
1734602795.4781961,0,22,128
1734602795.597057,0,128,135
1734602795.6543543,0,82,115
1734602795.7170458,33,68,170
1734602795.7772725,83,112,218
1734602795.900318,0,227,55
1734602795.956914,0,237,133
1734602796.0175889,0,88,1435
1734602796.0774896,546,589,1211
1734602796.1384137,15,35,191
1734602796.1964905,0,0,143
1734602796.256551,94,0,255
1734602796.3143415,80,0,251
1734602796.377691,32,0,208
1734602796.4375942,34,90,181
1734602796.4968898,140,0,272
1734602796.5565991,116,0,240
1734602796.6817706,181,823,269
1734602796.7331169,0,666,153
1734602796.800173,0,192,97
1734602796.9179904,70,263,192
1734602796.9779117,0,189,111
1734602797.0953596,63,179,176
1734602797.1571255,58,110,169
1734602797.157943,62,123,175
1734602797.2775083,0,134,42
1734602797.3379047,27,147,208
1734602797.456851,405,223,721
1734602797.5778284,0,0,146
1734602797.6965113,0,0,146
1734602797.7544105,102,6,234
1734602797.8151188,126,18,246
1734602797.941874,0,0,144
1734602797.9969165,672,0,720
1734602798.0574384,51,0,192
1734602798.1031048,314,206,414
1734602798.1778321,394,494,490
1734602798.2365315,0,113,106
1734602798.2985227,0,225,49
1734602798.3566332,113,218,241
1734602798.4182713,0,109,148
1734602798.4777274,0,46,105
1734602798.5370653,14,43,163
1734602798.5982428,21,80,171
1734602798.7168891,21,154,176
1734602798.7777646,0,51,2320
1734602798.8996148,0,0,153
1734602799.0169885,48,26,179
1734602799.0783355,129,80,245
1734602799.1354651,32,27,168
1734602799.1964502,0,62,107
1734602799.256383,41,95,161
1734602799.314557,0,95,54
1734602799.3767693,560,0,591
1734602799.4347,1318,125,1382
1734602799.4367049,342,0,434
1734602799.4954097,688,151,722
1734602799.5572176,0,115,87
1734602799.6753983,0,272,80
1734602799.7335513,0,0,167
1734602799.797326,0,53,264
1734602799.8575196,58,48,304
1734602799.915592,0,27,266
1734602799.9792929,0,155,121
1734602800.0394323,0,69,182
1734602800.0978174,231,64,449
1734602800.1552105,267,183,477
1734602800.2764518,294,155,501
1734602800.320751,0,0,3760
1734602800.4479845,0,0,258
1734602800.5061722,0,0,237
1734602800.6515603,0,0,119
1734602800.7568786,21,0,204
1734602800.8161626,50,45,227
1734602800.9345207,0,305,145
1734602800.9913855,0,1417,176
1734602801.1197565,0,356,135
1734602801.177938,96,13,240
1734602801.2364814,151,27,278
1734602801.3600368,0,139,65
1734602801.474702,207,3,375
1734602801.5953865,437,81,523
1734602801.6586723,340,43,446
1734602801.7168722,0,0,182
1734602801.8250055,66,8,237
1734602801.892225,72,61,240
1734602802.0099237,117,0,276
1734602802.1305034,0,145,33
1734602802.1920912,263,86,383
1734602802.3192492,0,344,9
1734602802.3776855,45,248,163
1734602802.4293058,0,128,69
1734602802.492845,118,182,215
1734602802.6760635,112,33,147
1734602802.793697,382,80,0
1734602802.9216297,114,3,230
1734602802.978125,301,0,419
1734602803.0935442,16,0,152
1734602803.1543698,0,0,141
1734602803.2752109,31,119,151
1734602803.3368852,10,75,133
1734602803.4516826,0,529,159
1734602803.5108218,0,2207,167
1734602803.578801,57,117,144
1734602803.6921887,0,86,16
1734602803.7560642,0,259,27
1734602803.8120382,0,144,68
1734602803.8776205,0,99,51
1734602803.9373271,50,145,104
1734602804.053086,0,73,34
1734602804.1159253,163,125,209
1734602804.179193,0,37,63
1734602804.2397807,912,506,0
1734602804.3565845,1324,771,0
1734602804.416167,0,0,144
1734602804.5358696,129,0,122
1734602804.5964365,148,69,144
1734602804.8858626,687,0,606
1734602804.9573565,39,844,73
1734602805.0142927,834,342,734
1734602805.0778563,0,167,0
1734602805.1253395,0,274,0
1734602805.1993518,16,346,13
1734602805.256408,0,65,0
1734602805.308154,225,63,145
1734602805.3773124,262,126,186
1734602805.4317787,197,104,129
1734602805.5599813,1,38,1
1734602805.607039,74,64,43
1734602805.6757092,67,67,64
1734602805.7274046,0,0,3774
1734602805.856743,181,80,233
1734602805.9144037,240,0,263
1734602806.0360785,110,50,160
1734602806.2072327,273,0,283
1734602806.2771518,119,0,128
1734602806.3378816,45,83,64
1734602806.4593089,0,179,0
1734602806.5135353,0,222,0
1734602806.5791657,0,154,5
1734602806.6959276,0,228,11
1734602806.81746,0,123,61
1734602806.8848512,43,85,102
1734602807.0650258,0,31,64
1734602807.1178625,28,91,105
1734602807.1771812,11,117,88
1734602807.2425127,0,119,66
1734602807.2970185,0,194,48
1734602807.3474615,0,212,65
1734602807.4137156,0,203,67
1734602807.4770133,30,138,102
1734602807.5295048,16,132,85
1734602807.5973818,48,152,90
1734602807.6568215,66,166,110
1734602807.7060578,0,89,41
1734602807.7791433,60,160,114
1734602807.8347735,141,1,201
1734602808.0162292,0,91,35
1734602808.0740547,94,161,131
1734602808.129481,161,13,199
1734602808.2566984,6,0,78
1734602808.3882203,0,0,16
1734602808.496782,0,60,39
1734602808.5525334,29,63,80
1734602808.619431,0,48,35
1734602808.6815088,0,78,60
1734602808.7949805,0,75,47
1734602808.8426943,0,59,34
1734602808.9753866,0,68,37
1734602809.166027,172,0,357
1734602809.2761948,0,0,111
1734602809.3407116,471,502,0
1734602809.513795,0,0,3792
1734602809.6300993,0,627,3627
1734602809.694292,299,0,419
1734602809.810622,137,7,272
1734602809.92183,41,0,151
1734602810.054534,0,0,101
1734602810.1856182,0,20,48
1734602810.2990043,263,299,315
1734602810.4824646,0,129,0
1734602810.5343347,0,174,0
1734602810.655511,16,166,85
1734602810.777059,64,125,128
1734602810.9025786,0,70,0
1734602810.9528139,0,60,29
1734602811.1956153,0,351,1647
1734602811.3162773,437,117,441
1734602811.3767576,29,136,192
1734602811.490315,306,0,412
1734602811.5544205,246,0,325
1734602811.6752303,0,0,80
1734602811.7965658,0,293,0
1734602811.8496695,0,162,0
1734602811.9060152,0,97,0
1734602811.9792082,205,261,286
1734602812.098556,90,23,72
1734602812.1471734,3100,2530,75
1734602812.2171745,0,0,656
1734602812.2781384,0,0,3758
1734602812.330455,0,0,3663
1734602812.3942168,0,0,3344
1734602812.5195043,359,69,399
1734602812.6306188,137,0,244
1734602812.7656958,43,0,159
1734602812.8113396,724,444,783
1734602812.9299834,55,140,157
1734602813.0470421,271,381,310
1734602813.1153922,0,1619,64
1734602813.2995145,683,819,744
1734602813.4285884,0,121,0
1734602813.4760633,131,102,181
1734602813.5268235,443,115,443
1734602813.706784,9,36,102
1734602813.8272722,0,39,0
1734602813.9111655,16,0,138
1734602813.9534163,253,105,299
1734602814.0166025,193,122,250
1734602814.0785427,0,53,39
1734602814.1363995,0,80,65
1734602814.201105,154,261,207
1734602814.2574246,256,87,286
1734602814.3181045,0,192,0
1734602814.4374642,37,189,116
1734602814.497333,0,179,0
1734602814.6188087,0,0,65
1734602814.6770086,251,86,283
1734602814.7219608,0,95,7
1734602814.797405,46,136,112
1734602814.847675,271,95,298
1734602814.9180045,315,103,327
1734602814.9768584,17,86,81
1734602815.0350766,0,83,0
1734602815.1553328,47,0,100
1734602815.2194874,1103,783,1421
1734602815.220909,102,26,200
1734602815.2763848,335,68,402
1734602815.401697,0,0,64
1734602815.515009,0,0,17
1734602815.584173,0,163,89
1734602815.635725,0,113,85
1734602815.7582538,0,82,124
1734602815.876205,0,77,64
1734602815.9348402,0,76,0
1734602815.997764,391,391,506
1734602816.0003066,0,0,162
1734602816.0569992,135,81,231
1734602816.1793458,10,71,104
1734602816.2380812,281,133,317
1734602816.2968051,362,112,377
1734602816.3424368,286,112,367
1734602816.4067342,418,213,419
1734602816.5464175,0,147,1333
1734602816.5879564,0,0,3739
1734602816.6560478,0,592,3646
1734602816.7174428,0,53,100
1734602816.7200937,127,0,219
1734602816.773558,32,0,162
1734602816.8374019,61,0,151
1734602816.9483821,291,168,329
1734602817.0178463,0,30,46
1734602817.0773427,0,140,0
1734602817.1223533,0,71,0
1734602817.1989267,0,163,93
1734602817.255165,1123,967,981
1734602817.3180807,128,123,224
1734602817.373987,0,0,52
1734602817.4381688,25,213,101
1734602817.5568645,81,208,137
1734602817.6134114,157,173,198
1734602817.7337542,0,307,0
1734602817.798708,58,262,0
1734602817.858374,1986,1722,0
1734602817.917292,0,0,1599
1734602817.977295,0,0,3762
1734602818.0328882,125,88,225
1734602818.1587512,112,0,198
1734602818.2183409,247,74,298
1734602818.2780337,311,146,322
1734602818.3965847,201,0,228
1734602818.4552777,106,97,155
1734602818.5165758,577,0,620
1734602818.57802,355,165,361
1734602818.6263552,407,337,469
1734602818.69563,1001,805,893
1734602818.7606173,0,202,41
1734602818.8107226,107,202,192
1734602818.8755503,251,256,352
1734602818.9314213,0,57,50
1734602818.9970365,0,214,0
1734602819.055905,0,173,47
1734602819.1151466,0,119,617
1734602819.1774974,0,87,3248
1734602819.2935617,0,28,3760
1734602819.353775,0,37,3818
1734602819.4846294,0,0,87
1734602819.5322587,193,82,247
1734602819.5931635,4,109,59
1734602819.7207053,241,0,305
1734602819.7762008,1281,0,1179
1734602819.8841662,0,73,0
1734602819.9485254,192,0,243
1734602820.1367245,80,284,172
1734602820.2554908,0,96,60
1734602820.3779998,414,614,0
1734602820.425749,0,208,1166
1734602820.5550518,0,464,3931
1734602820.6792622,39,0,0
1734602820.7892377,206,81,62
1734602820.8567548,201,278,1
1734602820.9782465,448,0,279
1734602821.0377839,1885,0,1387
1734602821.0882885,0,468,0
1734602821.1570685,800,791,607
1734602821.2174752,190,98,113
1734602821.3357747,0,0,0
1734602821.3911707,106,225,35
1734602821.4564564,638,1328,0
1734602821.5800724,2,161,0
1734602821.6230295,0,185,0
1734602821.7007272,0,155,477
1734602821.7581723,0,132,255
1734602821.8790016,50,18,3088
1734602821.93819,46,44,77
1734602821.9924517,10,0,0
1734602822.0563455,135,0,112
1734602822.116569,234,64,197
1734602822.23416,0,237,0
1734602822.2974908,432,0,344
1734602822.357507,146,76,112
1734602822.477414,551,41,560
1734602822.5337589,128,193,109
1734602822.7104852,129,199,123
1734602822.8372238,208,230,153
1734602822.896984,0,201,0
1734602823.0184877,35,243,0
1734602823.0774624,0,174,1392
1734602823.1319797,0,91,3825
1734602823.1954072,0,692,3655
1734602823.260828,0,88,0
1734602823.3151526,0,0,10
1734602823.3807492,106,0,112
1734602823.4323835,144,35,143
1734602823.4978971,79,33,78
1734602823.5565464,0,112,0
1734602823.604494,0,112,0
1734602823.6788523,112,0,96
1734602823.725614,1823,0,1562
1734602823.8000505,314,27,316
1734602823.8573647,69,33,112
1734602823.9779582,0,0,0
1734602824.0343058,356,325,327
1734602824.1570523,90,16,121
1734602824.216124,0,147,0
1734602824.2194664,0,311,0
1734602824.3290596,0,263,0
1734602824.445229,117,167,96
1734602824.513099,0,0,3814
1734602824.5777624,48,0,82
1734602824.637832,99,62,122
1734602824.6947892,112,48,125
1734602824.8753152,0,18,0
1734602824.933919,0,159,0
1734602824.991235,176,53,165
1734602825.0513587,112,132,127
1734602825.1762068,128,0,152
1734602825.2385962,198,298,198
1734602825.2979174,320,304,294
1734602825.3565226,1,0,34
1734602825.4108162,292,192,270
1734602825.4773388,83,144,97
1734602825.537022,0,218,0
1734602825.6605473,0,112,0
1734602825.7147439,22,112,25
1734602825.7775319,128,269,112
1734602825.836589,112,185,461
1734602825.8973985,199,256,187
1734602825.9487076,111,34,175
1734602826.015712,123,1,136
1734602826.075999,132,16,155
1734602826.1387088,0,0,0
1734602826.1888375,0,0,0
1734602826.2527447,44,169,63
1734602826.311764,201,161,192
1734602826.4359176,1607,0,1374
1734602826.4922652,0,432,0
1734602826.5557823,115,777,104
1734602826.6140895,733,656,619
1734602826.677686,68,16,78
1734602826.7315907,240,133,249
1734602826.797638,0,0,0
1734602826.7990806,0,272,11
1734602826.911798,0,154,5
1734602826.9757059,0,155,0
1734602827.0966163,152,142,143
1734602827.1569955,0,149,1705
1734602827.212988,0,102,3564
1734602827.2780044,0,0,3818
1734602827.3254201,0,49,79
1734602827.3972454,320,0,312
1734602827.4452467,133,0,151
1734602827.51782,0,0,30
1734602827.576034,29,94,52
1734602827.6378734,112,122,118
1734602827.6970954,544,0,464
1734602827.7579021,240,179,226
1734602827.8129003,395,389,400
1734602827.8768501,242,147,271
1734602827.9386425,0,0,0
1734602827.9977179,203,108,224
1734602828.055467,48,179,86
1734602828.1178057,0,224,0
1734602828.1777043,0,67,32
1734602828.2378361,48,231,39
1734602828.293915,274,272,0
1734602828.3492777,3031,2346,45
1734602828.4142845,2587,2053,12
1734602828.475113,2013,1622,0
1734602828.5388784,0,55,3690
1734602828.5975475,0,0,3811
1734602828.6574917,324,308,431
1734602828.7172647,64,0,113
1734602828.7764897,16,0,65
1734602828.838004,176,112,199
1734602828.898377,124,79,144
1734602828.9568756,48,119,85
1734602829.0178993,126,93,149
1734602829.0771391,144,179,155
1734602829.132693,528,0,526
1734602829.1959355,0,784,0
1734602829.2531426,315,431,307
1734602829.3181822,632,511,562
1734602829.3767076,0,84,0
1734602829.430217,0,240,0
1734602829.4966488,23,277,35
1734602829.5561695,51,103,49
1734602829.617405,157,157,112
1734602829.6775823,705,455,0
1734602829.7358,1968,1673,0
1734602829.7972777,0,83,3760
1734602829.8553245,0,0,3751
1734602829.9183273,937,902,868
1734602829.9775896,334,176,334
1734602830.029852,157,0,179
1734602830.0978816,39,0,82
1734602830.150822,0,31,32
1734602830.2069485,33,134,58
1734602830.2775586,70,150,88
1734602830.337578,528,0,464
1734602830.3958883,325,27,292
1734602830.4535396,1114,0,947
1734602830.5153415,179,69,262
1734602830.5753458,941,0,848
1734602830.581371,413,434,406
1734602830.635199,393,297,388
1734602830.6993039,1,351,17
1734602830.8172903,23,128,35
1734602830.87723,208,183,179
1734602830.9376333,230,113,203
1734602830.9954355,30,175,31
1734602831.0573275,0,287,0
1734602831.1072974,208,426,164
1734602831.1818852,0,0,3792
1734602831.2925932,0,43,16
1734602831.355575,1162,0,1191
1734602831.4170897,337,130,317
1734602831.4754012,453,0,423
1734602831.538254,256,95,243
1734602831.657682,69,0,81
1734602831.70989,479,60,464
1734602831.7771811,891,803,811
1734602831.8360105,1092,1072,944
1734602831.9549634,0,0,0
1734602832.0149126,0,79,0
1734602832.07995,80,246,105
1734602832.138645,247,258,225
1734602832.1919577,158,173,151
1734602832.2581468,50,109,5
1734602832.3148718,45,126,0
1734602832.3816195,0,194,638
1734602832.4298472,63,315,3149
1734602832.4980893,0,28,3952
1734602832.557349,18,95,67
1734602832.6164181,18,86,39
1734602832.6746922,61,85,77
1734602832.7374065,69,49,85
1734602832.8579845,112,190,101
1734602832.9174883,86,85,82
1734602832.976811,65,48,78
1734602833.034958,1236,0,1079
1734602833.0912492,26,181,78
1734602833.15145,0,265,0
1734602833.2174735,188,249,195
1734602833.2777781,44,80,63
1734602833.3373415,80,190,102
1734602833.3974686,208,233,181
1734602833.457644,81,64,84
1734602833.5171049,0,65,0
1734602833.5774202,0,151,0
1734602833.637574,20,246,29
1734602833.7571685,0,132,3808
1734602833.8149939,107,0,167
1734602833.8759758,170,91,173
1734602833.9268806,42,0,53
1734602833.99788,176,64,165
1734602834.0581932,155,36,147
1734602834.1785414,0,130,0
1734602834.2936318,146,0,158
1734602834.3536694,527,0,458
1734602834.4154925,386,0,343
1734602834.490166,78,234,113
1734602834.532775,0,0,18
1734602834.6003344,479,499,430
1734602834.7173872,274,0,251
1734602834.7744718,0,107,0
1734602834.8403983,129,140,0
1734602834.8973012,2477,2101,17
1734602834.957525,0,351,2064
1734602835.0138454,0,112,3858
1734602835.078183,0,670,3757
1734602835.0787601,0,0,3834
1734602835.1364906,20,45,86
1734602835.2532213,221,79,217
1734602835.3759377,128,77,133
1734602835.4241347,0,217,0
1734602835.4954238,582,0,498
1734602835.5579264,174,124,173
1734602835.608958,2614,0,2263
1734602835.6795585,1037,500,892
1734602835.7931237,0,18,0
1734602835.8546786,0,0,0
1734602835.919643,15,48,39
1734602835.9758265,87,103,72
1734602836.0372374,43,213,59
1734602836.0887256,0,213,0
1734602836.148974,0,208,11
1734602836.2188776,121,274,110
1734602836.2786524,237,433,91
1734602836.3348184,0,206,3878
1734602836.457182,123,89,208
1734602836.5141938,244,64,240
1734602836.5832613,305,0,282
1734602836.637418,394,73,372
1734602836.7520387,0,0,0
1734602836.8135424,128,0,135
1734602836.8720236,272,0,291
1734602836.9406545,2797,256,2541
1734602836.9922001,25,194,83
1734602837.0583196,400,631,450
1734602837.1162095,0,239,67
1734602837.1775985,0,0,0
1734602837.2333698,331,305,338
1734602837.297619,88,29,117
1734602837.353265,112,103,135
1734602837.417203,0,193,0
1734602837.4773278,27,138,61
1734602837.5361052,70,146,86
1734602837.6610415,0,784,2559
1734602837.7169447,0,236,3783
1734602837.777226,914,817,842
1734602837.8379433,163,107,193
1734602837.8831842,48,0,65
1734602837.9580536,176,66,178
1734602838.0817509,175,54,183
1734602838.137279,0,16,21
1734602838.1946585,95,90,114
1734602838.268123,1093,135,1072
1734602838.315393,1552,158,1593
1734602838.380464,0,285,10
1734602838.4332004,0,5,0
1734602838.499714,106,238,117
